OTUID;Kingdom;Phylum;Class;Order;Family;Genus;Species
d9045d8e968b378329e700994fe067aa;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NC2004 group;uncultured organism
f28dd130cfcfe23f75ebabf0729db91e;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;
d514dc2c12a267dabc6bef81c829cd6d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
999e5a5f7ce75bda2d479a5a41593fe4;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
ee5004b785db4c5bcee4c59dc40b6ca9;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;metagenome
d43d610bc9b465328cf1713af285d3cf;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
82409d66e43ca3099c21db4afc7092e6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
e720a668d87d84ba9591164def6d8420;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;
a36ccae5bf1e2b7eac3bde3cd0a406b3;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;;
2a17a75ca448b9523e250a788f929f38;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
9c3a8600f9333d56deffb262811e645d;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;uncultured organism
8fa8207a3922ce4e27c9f33a1be3a8d6;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;metagenome
82d0d180fdb4fbb8af6ae2f3a47e10b3;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
5d6a84cbf1ec02eae0915d95cea73ba4;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;uncultured Clostridiaceae bacterium
ec92c2b26c936b3cb3081559810049bb;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;
3323b4e3871fdfa49a136e160d23d6b0;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
e12748467d74720b37bd4e1481c18b35;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
f041c0826d05994f1e06ea93e300ab3d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] hallii group;
e30e34e483c44eb02e8538b80bf455a6;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Acidaminococcus;human gut metagenome
542e756f0a7bfcd26fbeb33d01da3d2c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
bbc2a07c5f25af59db9cca530f652602;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
e0a2ee76bad89da674b92cfc6ba23258;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;uncultured bacterium
4113e5bebb87bd67bfdc81959b5b4562;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. AL-1
0277cf1ff4945c6ae73868fce930b80b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;
29c95f1bd1a09cd0a286c2fc67905157;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
60e95a290c621278faf01e3e9d502e66;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
385f67c511c0210282a917ef94f0be95;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
2ddeda5aa2b4e8becb5c2a68890f6084;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;uncultured bacterium
d84ff2a87e46a56a2564b459e6c69aa8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
c0b3bf2634a47e440c11be8b3cf8cf0d;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger
94466a49a3b951cb34dedb2898932862;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Coriobacteriaceae UCG-002;uncultured bacterium
4ac127a00e0e3300fe31e82a59753ab7;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
aa5f356cf33e920c2c64b0bbda41a9b6;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
4efe9f8f8bc562efafd2b78b55ae8fd1;Bacteria;Firmicutes;;;;;
8f4fed03786e2ad81d49d03138105d62;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;
c7ad275c764c339bf7121c5b73586731;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-010;uncultured bacterium
9c3e263a2d7b0f121ba0f9862ec09444;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus equicursoris 66c
2de7166e9906aa927c18fc8acf2b7a91;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
fccf400e16bc54cab55b227a9432b7dd;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
6c06e138261673fb07e615038030c250;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;
c2bffafb3b11a68fb488b9f777e3690e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
01a869d7449a953ce282ede1cfd12a51;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-004;uncultured bacterium
96f956ba07a05b5233e48e115a319c10;Bacteria;;;;;;
74d88b04fa9e9823630fef0516ea10ac;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius
30d2241727e5d7af91c74481ebd218c1;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerofilum;uncultured bacterium
535524b023611c8d7fb17616eb81c781;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
954850e81429181c75ca0b6de7406a5a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NC2004 group;uncultured organism
1b058bd588ebbb84980309b4d3e54765;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;
006a9dbb57ae315641d32c01863c94e9;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;
624552ae40bcd5cb416d1362b1a208c8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] hallii group;
f450066abb49bbfd671941a711d1e61d;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;
aa56c1dfac3eef10101380638330787c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
13347d817d8ba033e001048139a1c766;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
78a676933d7e1c64ca724665f9fe7364;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
e3f4662d0df432481f5bdf6ad399a2de;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;
76e059ae6d0b3bbffe1a76f02e742ec2;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
295427255dddfa28fb5c0913948ac4ba;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
92aa9ec545e311666ed01f2396c4ebce;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
181a5234dd44d78e799d934bbb217573;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;
1d597ed92ef67be6f1797154567a0db9;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas;
70d37c582e5504c81a0615050aa8d332;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
ef2c82131a7901f9ba7ae90dfbf90865;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
ac578941a6dd5b56694fdbe1afc2f54e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-004;uncultured bacterium
f29e346b17c3a28382cd381551985edf;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;uncultured bacterium
031cfeb865efeee19c6485636a19b041;Bacteria;;;;;;
3953373bc1c6cec1a7fd5a2cca636123;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;
ad437793d2bd280b081f58052a3f2a7b;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
1d70a52ab351ce5f887a3539233db4d0;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
048a7a402f652bc06f7445b7e9283df7;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;
62ce9f91eb3c7772839ffcad8918b3fa;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
fc1ce9650e7fba2244cf934f4f76288d;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
b049dc098d0085b3b7caf9e3be128e44;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila;
414fba7520a0f60411127e656dc67d43;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
374d039fb5a09845a634c5ae96e2f651;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
17929fdb7c0fa0b6d068881661cabcc7;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
c586a7b35fe7337d3f1714e01be9cebb;Bacteria;;;;;;
f179af9eda0449b9462bc82c978fca6f;Unassigned;;;;;;
568ea971dfcf8f0ba81a3ce562a9b549;Bacteria;;;;;;
2df2f134ebdbac8b5a849948bcef27c2;Bacteria;;;;;;
36effe1ed14618f7daf35d31715c47c0;Bacteria;;;;;;
a920fdcf055257c058783512be62df5f;Bacteria;;;;;;
58b601c7ffc428a12a376836c2a8d379;Bacteria;;;;;;
84b5bef630006321beadf39dd6f794fd;Unassigned;;;;;;
082c1dfbce60c2fbd87e874825211616;Bacteria;;;;;;
ba3f828271296bbf5277c257ba8c72a2;Unassigned;;;;;;
5e9ec89093dbd7c30ee1af042dcb6cdb;Unassigned;;;;;;
75e635a2bdf326f778c332ae565e7ceb;Bacteria;;;;;;
7e6dba48cd25376be031a7195beba039;Bacteria;;;;;;
c83c7fffbadcc007601e60c6d12d75a2;Bacteria;;;;;;
b380ef3acf3cf7e98e85e80264d9e2d7;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
75aeaa2e1d7904e0d8c3521f7bf03d94;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;;;
b87838feb6dbf53fa6c9c096c51cae81;Bacteria;;;;;;
f9ffd92b429d50b4575a898a72507866;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
3338e73e20996668114009f6938016d6;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;
cc011382a77a255c3a612f7d95f32770;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
e34a6f4f2ada6f7e64efe0d008193b22;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
e4de5b1d0461154b7e215f66b24c807b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] torques group;
7fe6c035ab05e73a5570d9f11d87c9b5;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
db921ee3aacbb3d85644c6dd5f38b193;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;;
9625a1f4aa269436882195cd301f23f8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
0ae20971358fe263e6d29a75a66df4b3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. oral clone HT002
32e7f17dbdb7a79270681965bf9b1c6f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
99d7afa348098660732bb792dd23a125;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
1cf432ff0ca8e1cd753cf39087c4f725;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
4dee226059449f0c2580f76d1e7b4fdf;Bacteria;Firmicutes;;;;;
af427cc2892ed3510cc4dff4d71625f4;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
cb7a06681cc269e5a3cc0a878d9087b6;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;gut metagenome
ae21d719a6392ac7c29f1f84be9f9857;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;
ff9feb59f91858c4b3572432af08338c;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
5dc36ef84395f9286a918edf3e369412;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
7bfecf4b8f3933079cecb9797c12701d;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;
dc158add383b9168235cdd96a958cdc9;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
cc733a57ab180ad833be44a1bfc75de3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprocola DSM 17136
9dc89c241b8447e2fb41367c0da34aa5;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
05e9d63abc44ac88542e9c71c49e70be;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
cbad043188a305c843c360566c9bc577;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
d5c9bcad8dc68645151cf9f02e0b9ad3;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
cf31775fb589df6bf546dd1b7abcc4e8;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;Trichuris trichiura (human whipworm)
9d9950015fe439cd0874a12c649c4118;Bacteria;;;;;;
2b6814fe4618a4b19ced9095ac0a3977;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
4743ee1c71e8c8cf77cbfd235fbbe0b1;Bacteria;Tenericutes;Mollicutes;Mollicutes RF39;uncultured bacterium;uncultured bacterium;uncultured bacterium
21a77216677882d45bf6d66e878655d0;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] hallii group;
a698286cee9b5c14f893a0bd286138db;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
21d0477d8331dbc84140329f13741129;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
74dd020d48fb5f2f50a42ee8637a60c6;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;metagenome;metagenome
1a01b2976316c975bde62bd834cdd52b;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;
19eb21629ffac9e2aeb4886367ece499;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
587c2b1649953f9390a4852a3d71bc59;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
56877545c62c69388643035ebab395a0;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
c2c67121fb293f245ea221686e2a9f2b;Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII;Family XIII AD3011 group;
ee776e2ff2423e8e20a54b3869db31eb;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
f567109fddfdffe7c01099c9db6643ed;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
6e23f3ba5e0aae66ee2664ab9ab87fdc;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii
d9ac23f4c610914db46b1d7417c24e2c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-003;
17f1d3f43143f096d1b4bbc8c3c2b00a;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
fc87d64e57c14912b718f2160b36760b;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;;
d0046b8940cc198dee9baa590bccd399;Bacteria;;;;;;
5ea6e367a2ea62516c18c9c5618fa069;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;Sutterella wadsworthensis HGA0223
1c809a1f8d44e8715838fd4794ffe128;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;uncultured bacterium
a77496031ea2070860c99732884cd91b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
244dc018129e3b6fc33820d509fcb139;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
5ebb926084e080ba80fffebc8fd71e5f;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Oxalobacter;Oxalobacter formigenes
37015d58d2c439eea3ea3b48cda66405;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
221e2907e737ac94d8795064c01a4868;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
4b2664191071b021eab6fbbc405c93c6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;
f70ea40a99f4509092279b7b0bfc8975;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
65f11656588451e3c68e501f91d7b5ce;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
e860f228ea5f5217709fdebb3a52aa4f;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;;
edad8f46758de097bbe9e6cd03858afb;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
f1f2cf89aab52d2cbbb645898b9f3b78;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
5203695dca0050b49f4481288eb98e64;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
81952c2095827f02ef2ba6be200b0adb;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
fae1abf1ce35bdd5da6346a47636d2e7;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
65a8f41404951aa9ba10a9e7e79dece6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
d0a8065d795b02f82a6cdd192497913e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
6eded53b6b9a58c9a380ca6bf55b7e87;Bacteria;Tenericutes;Mollicutes;Mollicutes RF39;uncultured bacterium;uncultured bacterium;uncultured bacterium
7fc4e8240b9dffe2fb5c906f4f8cef42;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
3ebcc65b0a6b4695bc12f36cdeb9127f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;
27a74a00e54f38431a851bc2e257a393;Bacteria;Firmicutes;Clostridia;Clostridiales;;;
7bce7a2a8df11b488c28fcf7b43ad09b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;uncultured marine bacterium
30e6a86125995f670794da28356f99a7;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;uncultured bacterium
4aafd9ce80077493376a354496115535;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 299 str. F0039
659e40fa818d07878a05c0a86781fe77;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
8d7cfa3362ab93d75836a30606bfac6b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
af462e74ae823f144467134dcd0c9c3b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
a19240c4c05e9f81e7ea215ec7ecdc84;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] eligens group;
33d960603c5ec35a27af79033d96bf60;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
11d3573d5f9807de830f7ab6cf45afc0;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
a851f9438ecf01e0b6c3fa9a39727611;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
08cb8dd180eb1a3b3f57673df539f825;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
d4abf0cd8dbc72f010d7e04682bb21cd;Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;bacterium enrichment culture clone ecb10;bacterium enrichment culture clone ecb10
8a093b9e2c2249b38300845b074dfdf4;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
0f6b507882944d2bb55145c1e2a728b7;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
0360e464998be205674545cb2e157f9f;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
a865a9c40b75323eb101b7dea550eac6;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
170ee80fd4285fe5ec610ad354666c12;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
eb56771298860ee7ee2ec4ca3136cc97;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;
c49bf50dfa3e0ceee16642c0bf20d6fd;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
c25ad07ae40d93d57c4c10829888a2c3;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
62d2dfc939fa3b975ca192fa178b6fd9;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
ad73d6504c6ac20f8d1def9456973ba7;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
474100acc2ae86892e23dc25a7272a12;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
7010f32ede7cd8b419ba788b4b85c943;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;
c03c34728987f1e83577b570ae2b20d2;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;Prevotella sp. 109
22c2072f22717e1b14881e6915e28197;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
6b825e2139978a1b3e9ab29eea2e5551;Bacteria;;;;;;
ef60f3e056a3a2451528c5a23ba60769;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;uncultured bacterium
e9fb13eb7605e7f07ae597bfd4fd231f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;uncultured rumen bacterium
b45d7ec026ff06dbe16a177d3592e01c;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
e59ddccae4934c07d16aef15a9ba4ad2;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;human gut metagenome
33d55a3db9907fa3e5072e46cdb828f2;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella;
4d06816a074e4975da68a10747a8c07c;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;;
f125640851a1364d4b4f61f8cb2a62e4;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
b6dae579cf286caa0d09c8b1c270e8da;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;
8f2fc13cf8aecf6aa41df6079ce5e3cb;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
f7f9694783073c97b61de65109de7004;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
774644792269e820795a337587943d9e;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
a4f17138d28ba4ec0bf114c19b1f20e8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
171baaf3fe94c2c4670fd186a5100e6a;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
fc199f8260743fb8148d7181c7ce21ff;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-003;
e06cf325152018e789c7903a391e6f76;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
2649d06d9c76d92dddfc94eb4eb5ea68;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
